id,neighbourhood_cleansed,latitude,longitude,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people
8842990,Outer Sunset,37.75097871,-122.5033021,$90.00 ,,,,$30.00 ,1,$0.00 
982298,Outer Sunset,37.74984269,-122.5085211,$495.00 ,,,$600.00 ,$195.00 ,5,$60.00 
14118533,Outer Sunset,37.7583197,-122.5107562,$161.00 ,,,$500.00 ,$100.00 ,2,$25.00 
8859249,Outer Sunset,37.76419494,-122.4909166,$150.00 ,,,$500.00 ,$60.00 ,2,$20.00 
4287481,Outer Sunset,37.76295281,-122.4832434,$140.00 ,$800.00 ,,$500.00 ,$60.00 ,2,$10.00 
2747383,Outer Sunset,37.75966254,-122.508496,$295.00 ,,,$400.00 ,$75.00 ,4,$25.00 
14052306,Outer Sunset,37.75532354,-122.5084929,$75.00 ,,,,,1,$10.00 
1142101,Outer Sunset,37.75726938,-122.500994,$300.00 ,"$1,750.00 ",,,$100.00 ,6,$50.00 
10906924,Outer Sunset,37.7615373,-122.4857256,$65.00 ,,,,,1,$0.00 
5760881,Outer Sunset,37.74963799,-122.5060998,$125.00 ,$775.00 ,,$95.00 ,$20.00 ,1,$0.00 
3386024,Outer Sunset,37.75176591,-122.5049039,$100.00 ,,,$500.00 ,$100.00 ,2,$100.00 
13867534,Outer Sunset,37.76194322,-122.4802331,$69.00 ,,,,$10.00 ,1,$0.00 
7852469,Outer Sunset,37.75546338,-122.5080952,$250.00 ,"$1,550.00 ","$5,600.00 ",$250.00 ,$75.00 ,6,$50.00 
9611854,Outer Sunset,37.76394785,-122.4996286,$190.00 ,,,$500.00 ,$90.00 ,1,$0.00 
14257108,Outer Sunset,37.74537753,-122.5074062,$199.00 ,,,,,1,$0.00 
11497890,Outer Sunset,37.75653456,-122.5088026,$130.00 ,,,,$50.00 ,1,$0.00 
9316530,Outer Sunset,37.75222414,-122.507843,$150.00 ,,,$500.00 ,$250.00 ,1,$0.00 
8153250,Outer Sunset,37.75459245,-122.4981408,$300.00 ,$922.00 ,,,$80.00 ,1,$0.00 
13175533,Outer Sunset,37.75389865,-122.5010121,$140.00 ,,,,$75.00 ,1,$0.00 
15148862,Outer Sunset,37.75171413,-122.4993429,$89.00 ,,,,,1,$0.00 
1337098,Outer Sunset,37.76149706,-122.503735,$159.00 ,$879.00 ,"$3,751.00 ",$400.00 ,$90.00 ,1,$0.00 
8018902,Outer Sunset,37.74666442,-122.5025599,$70.00 ,$600.00 ,"$2,100.00 ",,,1,$0.00 
2959642,Outer Sunset,37.7602816,-122.487042,$225.00 ,"$1,800.00 ",,$500.00 ,$180.00 ,4,$100.00 
11461920,Outer Sunset,37.76075123,-122.5066116,$320.00 ,,,,$120.00 ,4,$25.00 
2305140,Outer Sunset,37.75805958,-122.5077478,$275.00 ,,,,$60.00 ,4,$50.00 
14452358,Outer Sunset,37.75296064,-122.5064656,$220.00 ,,,"$1,000.00 ",$125.00 ,4,$25.00 
6934867,Outer Sunset,37.75633847,-122.5036482,$520.00 ,,,$300.00 ,$175.00 ,5,$25.00 
17844924,Outer Sunset,37.76339026,-122.5078367,$80.00 ,,,,,1,$0.00 
10428872,Outer Sunset,37.76244474,-122.5072784,$200.00 ,,,$200.00 ,$150.00 ,1,$0.00 
13363080,Outer Sunset,37.74747482,-122.5016667,$90.00 ,,,$100.00 ,$40.00 ,1,$0.00 
6055808,Outer Sunset,37.75262838,-122.4976165,$165.00 ,$995.00 ,"$3,995.00 ",$200.00 ,$50.00 ,2,$25.00 
4252808,Outer Sunset,37.75733976,-122.508541,$130.00 ,,"$3,200.00 ",$350.00 ,$50.00 ,2,$25.00 
5146120,Outer Sunset,37.76233577,-122.481655,$60.00 ,,,,,1,$20.00 
2980184,Outer Sunset,37.75173631,-122.4772342,$250.00 ,,"$4,500.00 ","$1,000.00 ",$100.00 ,1,$0.00 
2221057,Outer Sunset,37.74663231,-122.504868,$135.00 ,"$1,000.00 ","$2,300.00 ",$95.00 ,$65.00 ,2,$20.00 
15805626,Outer Sunset,37.76281279,-122.5059802,$89.00 ,,,$150.00 ,$30.00 ,1,$10.00 
7054235,Outer Sunset,37.75853313,-122.5050631,$99.00 ,$452.00 ,"$1,596.00 ",$500.00 ,$78.00 ,1,$10.00 
4482478,Outer Sunset,37.75384183,-122.5007563,$275.00 ,,,$400.00 ,$90.00 ,4,$40.00 
2614717,Outer Sunset,37.75457221,-122.4833138,$89.00 ,$600.00 ,"$1,950.00 ",,,1,$9.00 
1860452,Outer Sunset,37.76530467,-122.4787629,$100.00 ,,,,,2,$80.00 
11592372,Outer Sunset,37.76182384,-122.5046155,$215.00 ,,,,$65.00 ,4,$20.00 
2368133,Outer Sunset,37.75231819,-122.4847569,$79.00 ,,,,,1,$0.00 
13220623,Outer Sunset,37.76192004,-122.4974066,$175.00 ,,,,$85.00 ,3,$0.00 
13623892,Outer Sunset,37.75135188,-122.4923106,$180.00 ,,,$300.00 ,$100.00 ,6,$25.00 
2944843,Outer Sunset,37.75488066,-122.4949597,$100.00 ,$600.00 ,"$2,000.00 ",$200.00 ,$40.00 ,2,$25.00 
9242011,Outer Sunset,37.75582148,-122.4913329,$88.00 ,,,,$10.00 ,1,$20.00 
10920346,Outer Sunset,37.74602431,-122.4935148,$600.00 ,,,,,1,$0.00 
565650,Outer Sunset,37.75265534,-122.4906412,$128.00 ,$972.00 ,"$3,537.00 ",$150.00 ,$100.00 ,2,$20.00 
16916790,Outer Sunset,37.76296351,-122.4785408,$300.00 ,,,$299.00 ,$175.00 ,3,$25.00 
10379560,Outer Sunset,37.75103429,-122.5065083,$100.00 ,,,$100.00 ,$50.00 ,1,$0.00 
17408793,Outer Sunset,37.75688031,-122.4866512,$139.00 ,,,,$70.00 ,1,$0.00 
7259606,Outer Sunset,37.76087331,-122.5059146,$60.00 ,,,$200.00 ,$40.00 ,1,$0.00 
6955160,Outer Sunset,37.7482926,-122.4806174,$125.00 ,$850.00 ,,$500.00 ,$45.00 ,1,$0.00 
6557736,Outer Sunset,37.74895975,-122.4924026,$72.00 ,$400.00 ,,$150.00 ,$45.00 ,2,$40.00 
1351783,Outer Sunset,37.75730065,-122.4848312,$47.00 ,$330.00 ,"$1,400.00 ",,,1,$0.00 
2302408,Outer Sunset,37.76282214,-122.4817188,$105.00 ,$850.00 ,"$2,500.00 ",$100.00 ,$75.00 ,1,$0.00 
14426130,Outer Sunset,37.75930319,-122.5036574,$75.00 ,,,,$25.00 ,1,$25.00 
14089470,Outer Sunset,37.75968422,-122.4919175,$148.00 ,,,$200.00 ,$35.00 ,1,$0.00 
4013746,Outer Sunset,37.75085367,-122.4789613,$145.00 ,,,$150.00 ,$30.00 ,3,$0.00 
14474493,Outer Sunset,37.74831585,-122.4990432,$80.00 ,,,,$20.00 ,1,$0.00 
15769794,Outer Sunset,37.75970258,-122.4853378,$130.00 ,,,$100.00 ,$50.00 ,2,$10.00 
1036276,Outer Sunset,37.74799421,-122.4859451,$89.00 ,$618.00 ,"$2,468.00 ",$500.00 ,$85.00 ,1,$30.00 
16441272,Outer Sunset,37.74977069,-122.5002266,$150.00 ,,,,$100.00 ,1,$50.00 
15437132,Outer Sunset,37.75919657,-122.4994659,$180.00 ,,,$800.00 ,$100.00 ,1,$0.00 
727866,Outer Sunset,37.7478056,-122.5031612,$153.00 ,$960.00 ,"$3,400.00 ",,$50.00 ,1,$10.00 
2513786,Outer Sunset,37.76441671,-122.4879486,$120.00 ,,,,,1,$0.00 
10923835,Outer Sunset,37.7461817,-122.4895545,$84.00 ,,,$200.00 ,$60.00 ,2,$15.00 
10328918,Outer Sunset,37.75425055,-122.4939235,$149.00 ,,,$949.00 ,$79.00 ,2,$29.00 
13654824,Outer Sunset,37.75384845,-122.4928673,$118.00 ,,,$150.00 ,$35.00 ,1,$0.00 
10984190,Outer Sunset,37.76416288,-122.4784693,$80.00 ,$630.00 ,,$315.00 ,$50.00 ,1,$0.00 
14686922,Outer Sunset,37.75950771,-122.4981008,$275.00 ,,,,$75.00 ,1,$0.00 
14360316,Outer Sunset,37.76083434,-122.5076299,$200.00 ,,,,,1,$0.00 
2956406,Outer Sunset,37.75793566,-122.4895361,$99.00 ,$660.00 ,,,,1,$0.00 
3759246,Outer Sunset,37.75574653,-122.4791684,$99.00 ,$750.00 ,"$3,000.00 ",,$25.00 ,1,$0.00 
1645712,Outer Sunset,37.74808849,-122.4866984,$129.00 ,$898.00 ,"$3,550.00 ",$500.00 ,$75.00 ,1,$30.00 
4933787,Outer Sunset,37.75553114,-122.4830735,$99.00 ,$650.00 ,,,$40.00 ,1,$15.00 
10902600,Outer Sunset,37.76249129,-122.5056433,$96.00 ,,,,$45.00 ,1,$0.00 
251792,Outer Sunset,37.75497185,-122.4895633,$395.00 ,"$2,400.00 ","$8,000.00 ",$500.00 ,$150.00 ,6,$50.00 
14538591,Outer Sunset,37.76310047,-122.5032012,$85.00 ,,,$100.00 ,$75.00 ,2,$0.00 
17438541,Outer Sunset,37.75406474,-122.4860963,$180.00 ,,,,$59.00 ,2,$40.00 
15568442,Outer Sunset,37.75951237,-122.483706,$100.00 ,,,,$15.00 ,1,$0.00 
6117147,Outer Sunset,37.75318463,-122.5009914,$135.00 ,$650.00 ,,,$50.00 ,2,$50.00 
15097577,Outer Sunset,37.75545762,-122.492811,$39.00 ,,,$349.00 ,$25.00 ,1,$0.00 
16336782,Outer Sunset,37.76290304,-122.4890601,$189.00 ,,,$200.00 ,$50.00 ,1,$0.00 
11605753,Outer Sunset,37.75841668,-122.5069614,$345.00 ,,,$250.00 ,$150.00 ,4,$50.00 
4921641,Outer Sunset,37.75751431,-122.4812679,$72.00 ,$450.00 ,"$1,800.00 ",,$100.00 ,1,$0.00 
13293285,Outer Sunset,37.75703195,-122.4893938,$90.00 ,,,$100.00 ,$35.00 ,1,$0.00 
15177421,Outer Sunset,37.75585356,-122.4876854,$185.00 ,,,,$49.00 ,1,$0.00 
2016198,Outer Sunset,37.74575346,-122.5003228,$91.00 ,$790.00 ,"$2,247.00 ",$150.00 ,$30.00 ,2,$25.00 
14013818,Outer Sunset,37.75827965,-122.4871302,$89.00 ,,,,$30.00 ,1,$0.00 
2430258,Outer Sunset,37.74648508,-122.5060137,$195.00 ,,,$200.00 ,$156.00 ,4,$20.00 
10734875,Outer Sunset,37.76091937,-122.5084767,$100.00 ,,,,,1,$0.00 
6494663,Outer Sunset,37.74950011,-122.4916428,$75.00 ,$540.00 ,,$150.00 ,$45.00 ,2,$40.00 
7247746,Outer Sunset,37.76257909,-122.5082166,$95.00 ,,,$200.00 ,$40.00 ,1,$25.00 
4959980,Outer Sunset,37.75612798,-122.4845582,$190.00 ,,,,$80.00 ,3,$15.00 
15521505,Outer Sunset,37.75922179,-122.4892894,$70.00 ,,,$100.00 ,$35.00 ,1,$25.00 
14981466,Outer Sunset,37.75300153,-122.4907264,$89.00 ,,,,$30.00 ,1,$10.00 
13349101,Outer Sunset,37.75870617,-122.480865,$139.00 ,,,$300.00 ,$95.00 ,1,$0.00 
11013337,Outer Sunset,37.74832572,-122.4823091,$189.00 ,,,,$135.00 ,1,$0.00 
11458867,Outer Sunset,37.75349697,-122.4982988,$120.00 ,,,,,1,$0.00 
1087433,Outer Sunset,37.75604782,-122.481312,$72.00 ,$500.00 ,"$1,850.00 ",,$100.00 ,1,$0.00 
1087427,Outer Sunset,37.75655262,-122.4799019,$75.00 ,$500.00 ,"$1,800.00 ",,$100.00 ,1,$0.00 
10193457,Outer Sunset,37.74666219,-122.5007152,$140.00 ,,,$150.00 ,$85.00 ,3,$35.00 
15422138,Outer Sunset,37.75515467,-122.5072851,$45.00 ,,,,,1,$0.00 
16536186,Outer Sunset,37.76122372,-122.4838492,$38.00 ,,,,$10.00 ,1,$10.00 
17322617,Outer Sunset,37.7577078,-122.4886854,$89.00 ,,,,,1,$0.00 
15422049,Outer Sunset,37.75494928,-122.5077607,$40.00 ,,,,,1,$0.00 
7309852,Outer Sunset,37.7640359,-122.479416,$179.00 ,,,$500.00 ,$110.00 ,2,$25.00 
13965558,Outer Sunset,37.75534584,-122.5078353,$75.00 ,,,,,1,$10.00 
1644684,Outer Sunset,37.75970644,-122.5092201,$191.00 ,"$1,200.00 ",,$100.00 ,$100.00 ,3,$45.00 
15706693,Outer Sunset,37.7619372,-122.4807514,$200.00 ,,,,$50.00 ,4,$10.00 
11048603,Outer Sunset,37.76424483,-122.5017353,$108.00 ,,,,,1,$0.00 
13096530,Outer Sunset,37.75196243,-122.4995199,$150.00 ,,,,$15.00 ,1,$0.00 
1725853,Outer Sunset,37.74732785,-122.489515,$129.00 ,,,$175.00 ,$75.00 ,1,$20.00 
9998879,Outer Sunset,37.75503677,-122.5089988,$240.00 ,,,$200.00 ,$70.00 ,1,$0.00 
8801747,Outer Sunset,37.75791112,-122.5073321,$69.00 ,,,,$15.00 ,1,$10.00 
17266737,Outer Sunset,37.76299475,-122.4964706,$125.00 ,,,,$50.00 ,1,$0.00 
6080799,Outer Sunset,37.74671336,-122.5066792,$95.00 ,,,,$60.00 ,2,$50.00 
15009918,Outer Sunset,37.75414325,-122.4932435,$45.00 ,,,$499.00 ,$21.00 ,1,$25.00 
6015077,Outer Sunset,37.74699717,-122.5066761,$199.00 ,,,,$160.00 ,4,$20.00 
9327560,Outer Sunset,37.76009816,-122.500041,$79.00 ,,,,,1,$25.00 
17172552,Outer Sunset,37.74729963,-122.5022042,$200.00 ,,,,$50.00 ,4,$35.00 
14052285,Outer Sunset,37.75404419,-122.5075749,$85.00 ,,,,,1,$10.00 
13636462,Outer Sunset,37.76056765,-122.4771763,$175.00 ,,,,$50.00 ,1,$0.00 
15422212,Outer Sunset,37.75360723,-122.5078635,$63.00 ,,,,,1,$0.00 
10524804,Outer Sunset,37.74905031,-122.502233,$125.00 ,,,$200.00 ,$45.00 ,1,$0.00 
481413,Outer Sunset,37.7462478,-122.5051431,$200.00 ,,,$150.00 ,$75.00 ,1,$0.00 
297897,Outer Sunset,37.7573702,-122.5061944,$265.00 ,"$1,500.00 ","$4,400.00 ",$200.00 ,$100.00 ,4,$20.00 
7389541,Outer Sunset,37.75943544,-122.5033482,$250.00 ,"$1,250.00 ","$4,000.00 ",$250.00 ,$50.00 ,2,$25.00 
278592,Outer Sunset,37.75912204,-122.4778837,$150.00 ,"$2,000.00 ","$6,000.00 ",$500.00 ,$200.00 ,6,$0.00 
15828423,Outer Sunset,37.75557304,-122.4944092,$43.00 ,,,$399.00 ,$25.00 ,1,$0.00 
13901641,Outer Sunset,37.75206591,-122.4843425,$99.00 ,,,,$30.00 ,1,$0.00 
17965243,Outer Sunset,37.75078486,-122.5025885,$149.00 ,,,,$50.00 ,1,$0.00 
9136987,Outer Sunset,37.74556431,-122.508021,$89.00 ,,,,$39.00 ,2,$20.00 
3277849,Outer Sunset,37.75429075,-122.4905177,$190.00 ,,,$500.00 ,$135.00 ,4,$20.00 
5211153,Outer Sunset,37.75779054,-122.4822519,$240.00 ,,,,,1,$0.00 
7259880,Outer Sunset,37.76202953,-122.5075934,$75.00 ,,,$200.00 ,$40.00 ,1,$25.00 
9667459,Outer Sunset,37.76304186,-122.5072248,$415.00 ,,,$500.00 ,$140.00 ,1,$0.00 
8520295,Outer Sunset,37.76020044,-122.4811385,$120.00 ,$675.00 ,"$2,200.00 ",$99.00 ,$75.00 ,2,$15.00 
15131294,Outer Sunset,37.75098929,-122.5003234,$70.00 ,,,,$40.00 ,2,$20.00 
13747542,Outer Sunset,37.74755002,-122.4903292,$199.00 ,,,$100.00 ,$40.00 ,3,$25.00 
9241900,Outer Sunset,37.75633999,-122.4921545,$79.00 ,,,,$15.00 ,1,$20.00 
14206211,Outer Sunset,37.74715694,-122.5051667,$95.00 ,,,$95.00 ,$10.00 ,1,$0.00 
9094263,Outer Sunset,37.75320483,-122.4830796,$281.00 ,,,$500.00 ,$120.00 ,1,$0.00 
4243837,Outer Sunset,37.7569881,-122.507658,$225.00 ,,,$100.00 ,$75.00 ,2,$25.00 
12599563,Outer Sunset,37.7595381,-122.4936797,$375.00 ,,,$200.00 ,$150.00 ,1,$0.00 
14549750,Outer Sunset,37.7610426,-122.4909055,$150.00 ,,,,,4,$20.00 
10633898,Outer Sunset,37.74891013,-122.4879383,$950.00 ,,,$500.00 ,$100.00 ,1,$0.00 
15204367,Outer Sunset,37.75634482,-122.492647,$43.00 ,,,$399.00 ,$25.00 ,1,$55.00 
8225432,Western Addition,37.77066379,-122.4364872,$275.00 ,,,,,1,$0.00 
8339,Western Addition,37.77524859,-122.4363737,$550.00 ,,,$300.00 ,$150.00 ,2,$75.00 
15418986,Western Addition,37.77468281,-122.4340248,$65.00 ,,,,,1,$0.00 
985813,Western Addition,37.77480267,-122.4251667,$297.00 ,"$1,975.00 ",,$300.00 ,$65.00 ,2,$15.00 
8567,Western Addition,37.78470745,-122.4455543,$255.00 ,,,,$100.00 ,1,$0.00 
9548770,Western Addition,37.77191153,-122.4304074,$75.00 ,,,,$100.00 ,1,$0.00 
15258106,Western Addition,37.77288585,-122.4296043,$450.00 ,,,,$70.00 ,1,$0.00 
10941385,Western Addition,37.78643862,-122.4429806,$350.00 ,"$1,590.00 ","$4,770.00 ",$250.00 ,,1,$0.00 
45956,Western Addition,37.7724811,-122.4301613,$125.00 ,$600.00 ,"$1,950.00 ",,$40.00 ,1,$10.00 
2635278,Western Addition,37.78565411,-122.4292195,$120.00 ,"$1,100.00 ","$3,700.00 ",$500.00 ,$150.00 ,2,$0.00 
1029621,Western Addition,37.76943192,-122.4337738,$365.00 ,,,,$150.00 ,3,$50.00 
9172460,Western Addition,37.78329391,-122.4451754,$245.00 ,,,,,2,$0.00 
1618782,Western Addition,37.78762883,-122.4394609,$195.00 ,"$1,300.00 ","$4,300.00 ",$250.00 ,$75.00 ,2,$75.00 
16069207,Western Addition,37.78432582,-122.4370501,$115.00 ,,,,,1,$0.00 
783135,Western Addition,37.77596419,-122.4452493,$160.00 ,,"$4,500.00 ",,$85.00 ,1,$25.00 
10941213,Western Addition,37.77392617,-122.4314832,$105.00 ,,,,$60.00 ,1,$0.00 
1651228,Western Addition,37.78481832,-122.4413646,$240.00 ,"$1,500.00 ","$5,000.00 ",$500.00 ,$150.00 ,2,$75.00 
16134665,Western Addition,37.78384457,-122.4251801,$120.00 ,,,,,1,$0.00 
11760120,Western Addition,37.77438072,-122.4241315,"$1,300.00 ",,,"$1,500.00 ",$250.00 ,8,$0.00 
12710373,Western Addition,37.77040966,-122.4366376,$300.00 ,,,,$80.00 ,1,$0.00 
8303062,Western Addition,37.78816736,-122.4254069,$650.00 ,,,,,1,$0.00 
5861960,Western Addition,37.77206543,-122.4318499,$335.00 ,"$1,880.00 ",,,$80.00 ,1,$0.00 
7872033,Western Addition,37.77235999,-122.4362522,$100.00 ,,,,,1,$0.00 
15807660,Western Addition,37.77250915,-122.4332026,$400.00 ,,,$150.00 ,$140.00 ,1,$0.00 
201579,Western Addition,37.77755722,-122.4332635,$295.00 ,"$1,595.00 ","$4,875.00 ",$500.00 ,$99.00 ,4,$200.00 
7478508,Western Addition,37.78566629,-122.4321357,$98.00 ,$650.00 ,"$2,650.00 ",,$5.00 ,1,$60.00 
7563462,Western Addition,37.78263414,-122.4438157,$179.00 ,"$1,700.00 ",,$150.00 ,$40.00 ,1,$0.00 
12137566,Western Addition,37.77210745,-122.4320391,$350.00 ,,,$500.00 ,$120.00 ,1,$0.00 
8614984,Western Addition,37.77755372,-122.4236683,$200.00 ,,,,$50.00 ,1,$0.00 
2502406,Western Addition,37.77403872,-122.425506,$225.00 ,"$1,500.00 ","$4,000.00 ",$200.00 ,$50.00 ,1,$0.00 
2746118,Western Addition,37.77738152,-122.4400775,$110.00 ,$800.00 ,"$3,000.00 ",,$30.00 ,1,$0.00 
15955004,Western Addition,37.7766388,-122.4264006,$300.00 ,,,$200.00 ,,1,$0.00 
7290262,Western Addition,37.7699722,-122.4297729,$95.00 ,$600.00 ,"$2,000.00 ",,,1,$50.00 
10056082,Western Addition,37.78133483,-122.4279662,$99.00 ,,,,,1,$0.00 
12546418,Western Addition,37.78554705,-122.4458824,$115.00 ,,,$100.00 ,$20.00 ,1,$0.00 
14747710,Western Addition,37.77618045,-122.4232217,$90.00 ,,,,$20.00 ,1,$35.00 
13685477,Western Addition,37.77274154,-122.4369751,$99.00 ,,,,$50.00 ,2,$20.00 
8955959,Western Addition,37.77287444,-122.434019,$165.00 ,$900.00 ,"$3,500.00 ",,$30.00 ,1,$0.00 
3354928,Western Addition,37.78876371,-122.4298963,$350.00 ,,,"$2,000.00 ",$140.00 ,4,$100.00 
8777964,Western Addition,37.77547047,-122.4363072,$200.00 ,,,$200.00 ,,1,$0.00 
9079710,Western Addition,37.77100509,-122.4362933,$295.00 ,,,,$10.00 ,2,$5.00 
10427768,Western Addition,37.77361526,-122.4259059,$99.00 ,,,,$75.00 ,1,$25.00 
7844031,Western Addition,37.77127884,-122.4284068,$250.00 ,"$2,500.00 ","$9,000.00 ","$1,500.00 ",$100.00 ,2,$100.00 
13349040,Western Addition,37.77418721,-122.4327952,$112.00 ,,,,$20.00 ,1,$0.00 
4556428,Western Addition,37.78696521,-122.426596,$125.00 ,"$1,050.00 ","$3,990.00 ",,$20.00 ,1,$0.00 
6730473,Western Addition,37.77855066,-122.4386426,$107.00 ,$700.00 ,,$250.00 ,$50.00 ,2,$50.00 
16544492,Western Addition,37.78690089,-122.4427455,$300.00 ,,,$500.00 ,$150.00 ,1,$0.00 
6402782,Western Addition,37.77700121,-122.4413104,$225.00 ,"$1,400.00 ","$4,900.00 ",$500.00 ,$95.00 ,2,$10.00 
16478955,Western Addition,37.77477789,-122.4276965,$150.00 ,,,,,1,$0.00 
10089183,Western Addition,37.77477241,-122.4251156,$150.00 ,,,$100.00 ,$75.00 ,1,$0.00 
8172257,Western Addition,37.77144229,-122.4314924,$140.00 ,,,,,1,$0.00 
8168233,Western Addition,37.78571464,-122.4331008,$109.00 ,,,,$30.00 ,1,$0.00 
8776392,Western Addition,37.78987747,-122.4250561,$90.00 ,,,,,1,$0.00 
832288,Western Addition,37.77812464,-122.4375613,$155.00 ,,,$400.00 ,$50.00 ,1,$0.00 
1618593,Western Addition,37.78223315,-122.4390473,$300.00 ,"$1,400.00 ","$3,600.00 ","$2,500.00 ",$150.00 ,1,$0.00 
3145727,Western Addition,37.77088337,-122.4276478,$500.00 ,"$2,500.00 ","$7,500.00 ","$1,000.00 ",$225.00 ,6,$0.00 
62804,Western Addition,37.77052201,-122.4311419,$90.00 ,,,,$30.00 ,1,$0.00 
4718531,Western Addition,37.77836156,-122.431235,$100.00 ,$675.00 ,,,$15.00 ,1,$0.00 
15400940,Western Addition,37.77727294,-122.4247409,$199.00 ,,,,$99.00 ,2,$25.00 
9491760,Western Addition,37.78562556,-122.4259366,$259.00 ,,,,$80.00 ,4,$0.00 
14204679,Western Addition,37.78014253,-122.4317476,$125.00 ,,,$100.00 ,$10.00 ,3,$25.00 
8470229,Western Addition,37.77173782,-122.4326553,$300.00 ,,,,$100.00 ,1,$0.00 
900794,Western Addition,37.78251092,-122.4449003,$150.00 ,,,,$35.00 ,1,$0.00 
12254872,Western Addition,37.77375898,-122.4271835,$244.00 ,,,$400.00 ,$95.00 ,4,$25.00 
8306331,Western Addition,37.78499732,-122.4380941,$700.00 ,"$3,500.00 ","$10,000.00 ","$1,000.00 ",$200.00 ,8,$50.00 
16986927,Western Addition,37.77589581,-122.4284061,$100.00 ,,,,,1,$80.00 
6717010,Western Addition,37.77200448,-122.4316187,$750.00 ,,"$5,000.00 ","$1,500.00 ",$100.00 ,1,$0.00 
10812992,Western Addition,37.77464717,-122.4348185,$200.00 ,,,,$100.00 ,1,$0.00 
228922,Western Addition,37.77803996,-122.4368425,$500.00 ,,,$500.00 ,$100.00 ,1,$0.00 
10616330,Western Addition,37.7704586,-122.4288792,$150.00 ,,,,,1,$0.00 
17776142,Western Addition,37.78653399,-122.4249523,"$8,500.00 ",,,"$2,000.00 ",,1,$0.00 
7716327,Western Addition,37.77421341,-122.4328729,$150.00 ,$900.00 ,,,,1,$0.00 
5977334,Western Addition,37.78775489,-122.4254913,$130.00 ,$930.00 ,,,,1,$25.00 
8956488,Western Addition,37.7769633,-122.4241326,$55.00 ,,,,,1,$0.00 
1892250,Western Addition,37.77683125,-122.4460872,$110.00 ,,,,$60.00 ,2,$0.00 
15269286,Western Addition,37.78028571,-122.4344737,$175.00 ,,,,$65.00 ,1,$0.00 
16351229,Western Addition,37.77202737,-122.4260428,$99.00 ,,,,,1,$0.00 
442349,Western Addition,37.77479775,-122.427114,$200.00 ,,"$3,500.00 ",$250.00 ,$80.00 ,1,$32.00 
16570444,Western Addition,37.78458316,-122.4362663,$130.00 ,,,$500.00 ,$120.00 ,1,$20.00 
13434804,Western Addition,37.77631679,-122.4371174,$150.00 ,,,$150.00 ,$60.00 ,1,$0.00 
8847285,Western Addition,37.77738653,-122.4271296,$99.00 ,$599.00 ,,,,1,$0.00 
2031532,Western Addition,37.77796635,-122.4379181,$130.00 ,$850.00 ,"$2,300.00 ",,,1,$0.00 
1343385,Western Addition,37.78581607,-122.4440909,$185.00 ,"$1,250.00 ",,$500.00 ,$100.00 ,2,$25.00 
1728497,Western Addition,37.78628528,-122.4330952,$500.00 ,,,,$80.00 ,1,$0.00 
4112294,Western Addition,37.77438311,-122.4271611,$390.00 ,,,,$90.00 ,1,$0.00 
10829717,Western Addition,37.77771895,-122.4232196,$183.00 ,,,,,1,$0.00 
4833101,Western Addition,37.7766754,-122.429621,$115.00 ,$650.00 ,,,$20.00 ,1,$0.00 
1851243,Western Addition,37.76960395,-122.4337842,$200.00 ,,,,,1,$0.00 
12255045,Western Addition,37.78901411,-122.4230171,$170.00 ,,,,,1,$0.00 
17776449,Western Addition,37.77844609,-122.4316584,$75.00 ,,,,,2,$0.00 
14401326,Western Addition,37.78526169,-122.442565,$180.00 ,,,,,4,$50.00 
16924035,Western Addition,37.7799823,-122.4390334,$98.00 ,,"$2,350.00 ",,$25.00 ,2,$20.00 
12025202,Western Addition,37.78539189,-122.4357659,$350.00 ,,,"$1,000.00 ",$100.00 ,4,$50.00 
12811593,Western Addition,37.77887825,-122.4401547,$500.00 ,,,,$200.00 ,1,$0.00 
17417686,Western Addition,37.77323777,-122.4294379,$150.00 ,,,,,1,$0.00 
16219320,Western Addition,37.77071115,-122.4279836,$69.00 ,,,,,1,$0.00 
10828944,Western Addition,37.77219074,-122.4256455,$300.00 ,,,$250.00 ,$75.00 ,4,$50.00 
457862,Western Addition,37.78100842,-122.4408308,$425.00 ,"$2,900.00 ",,$500.00 ,$150.00 ,8,$25.00 
2047084,Western Addition,37.77673347,-122.432367,$195.00 ,,,$400.00 ,$50.00 ,1,$0.00 
6257770,Western Addition,37.77585214,-122.4264123,$350.00 ,"$2,300.00 ","$9,000.00 ",$300.00 ,$100.00 ,1,$0.00 
8486760,Western Addition,37.78702019,-122.4417337,"$1,000.00 ",,,"$1,000.00 ",$300.00 ,1,$0.00 
7421008,Western Addition,37.77665707,-122.4430856,$249.00 ,"$1,601.00 ","$5,999.00 ",,$100.00 ,1,$0.00 
660742,Western Addition,37.77846712,-122.4322356,$175.00 ,,,,$55.00 ,1,$0.00 
1276953,Western Addition,37.769738,-122.4323269,$310.00 ,"$1,939.00 ",,$400.00 ,$100.00 ,3,$0.00 
6372358,Western Addition,37.78729986,-122.4290838,$160.00 ,"$1,250.00 ",,$350.00 ,$65.00 ,1,$0.00 
13799488,Western Addition,37.77075241,-122.436135,$215.00 ,,,$150.00 ,$135.00 ,2,$0.00 
6749154,Western Addition,37.78879565,-122.4288884,$140.00 ,,,,$25.00 ,1,$0.00 
