id,neighbourhood_cleansed,latitude,longitude,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
15596368,Noe Valley,37.74372845,-122.430622,$100.00 ,,,$500.00 ,$30.00 ,2,$35.00 ,1,1125,5 days ago,,21,32,57,143,4,3/12/2017,3/29/2017,90,9,9,9,9,8,9,1,4
1516321,Noe Valley,37.75282183,-122.4376768,$150.00 ,,,$100.00 ,$25.00 ,1,$0.00 ,3,5,5 weeks ago,,29,59,76,344,11,6/15/2014,9/19/2016,96,9,10,10,10,10,9,2,0.32
2482884,Noe Valley,37.74497082,-122.4287632,$80.00 ,$700.00 ,"$1,700.00 ",$100.00 ,$45.00 ,1,$0.00 ,1,1125,2 weeks ago,,30,36,38,286,11,7/15/2014,6/26/2016,96,10,10,10,10,10,10,1,0.33
6677173,Noe Valley,37.74793767,-122.4349958,$500.00 ,,,,$150.00 ,3,$150.00 ,3,1125,2 months ago,,26,56,86,356,27,7/25/2015,3/3/2017,98,10,10,10,10,10,10,1,1.31
9067632,Noe Valley,37.74389699,-122.4254731,$76.00 ,,,$200.00 ,$15.00 ,1,$0.00 ,1,4,a week ago,,3,12,27,211,68,11/4/2015,3/28/2017,99,10,10,10,10,10,10,2,3.95
6523507,Noe Valley,37.74744439,-122.4357351,$265.00 ,"$1,600.00 ","$5,000.00 ",,$60.00 ,1,$0.00 ,4,1125,3 days ago,,9,35,65,340,26,8/1/2015,3/22/2017,98,10,10,10,10,10,10,1,1.28
15311500,Noe Valley,37.75016599,-122.4305179,$117.00 ,,,,$35.00 ,1,$0.00 ,2,1125,2 weeks ago,,26,49,79,202,2,10/6/2016,10/8/2016,80,8,8,10,10,8,8,1,0.34
1106534,Noe Valley,37.74552714,-122.4380539,$265.00 ,"$1,815.00 ","$5,855.00 ",,$125.00 ,3,$20.00 ,3,90,2 days ago,,9,19,27,284,81,6/20/2013,3/30/2017,95,10,10,10,10,9,9,1,1.76
10838646,Noe Valley,37.75280913,-122.4261538,$450.00 ,,,,,1,$0.00 ,1,1125,10 months ago,,0,0,0,0,0,,,,,,,,,,1,
3449451,Noe Valley,37.75237606,-122.4280577,$370.00 ,,,$500.00 ,$75.00 ,1,$0.00 ,5,1125,6 weeks ago,,0,0,0,11,3,7/12/2014,7/28/2016,100,10,10,10,10,10,9,1,0.09
3105361,Noe Valley,37.75229278,-122.431246,$225.00 ,"$1,500.00 ",,,$75.00 ,2,$0.00 ,2,29,today,,6,6,6,24,32,7/3/2014,5/16/2016,96,9,9,10,10,10,9,1,0.96
10544737,Noe Valley,37.74504632,-122.4313278,$150.00 ,,,$200.00 ,$100.00 ,2,$20.00 ,2,1125,today,,29,59,89,89,22,3/5/2016,2/16/2017,91,10,9,9,9,10,9,2,1.68
6727254,Noe Valley,37.7532274,-122.4374096,$105.00 ,$915.00 ,"$3,625.00 ",$450.00 ,$65.00 ,1,$0.00 ,2,28,a week ago,,0,10,10,156,13,7/8/2015,7/20/2016,94,10,9,10,10,10,9,6,0.61
6940228,Noe Valley,37.75028352,-122.4297554,$250.00 ,,,,,1,$0.00 ,1,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
10347570,Noe Valley,37.75304918,-122.4366792,$175.00 ,,,$500.00 ,$75.00 ,2,$25.00 ,3,15,yesterday,,14,36,48,48,53,1/15/2016,3/26/2017,99,10,10,10,10,10,10,2,3.58
8053292,Noe Valley,37.7514367,-122.4427369,$145.00 ,,,$100.00 ,$70.00 ,1,$0.00 ,30,35,2 weeks ago,,0,0,0,0,53,8/27/2015,3/1/2017,87,9,9,9,9,9,9,1,2.72
4121114,Noe Valley,37.75240992,-122.4370686,$145.00 ,"$1,260.00 ","$4,280.00 ",$450.00 ,$65.00 ,4,$25.00 ,2,28,a week ago,,1,10,17,214,58,11/24/2014,3/11/2017,93,9,9,10,10,10,9,6,2.02
15662917,Noe Valley,37.75024826,-122.4383702,$135.00 ,,,$200.00 ,$30.00 ,2,$15.00 ,2,1125,yesterday,,18,46,74,161,11,12/25/2016,3/14/2017,96,10,10,10,10,10,9,1,3.33
6677011,Noe Valley,37.75013072,-122.4364581,$265.00 ,,,$750.00 ,$110.00 ,2,$50.00 ,6,60,5 weeks ago,,28,58,88,363,10,7/19/2015,10/25/2016,84,9,9,10,10,10,8,1,0.48
898833,Noe Valley,37.74473644,-122.4273097,$88.00 ,,"$1,685.00 ",$300.00 ,$40.00 ,1,$75.00 ,7,120,2 days ago,,25,55,58,277,14,4/18/2013,12/21/2016,94,9,10,10,10,10,9,2,0.29
4163944,Noe Valley,37.74207874,-122.4340419,$750.00 ,,,"$1,500.00 ",$110.00 ,4,$0.00 ,2,8,9 months ago,,0,0,0,0,0,,,,,,,,,,1,
10489285,Noe Valley,37.74268028,-122.4358041,"$1,270.00 ",,,,,1,$0.00 ,1,1125,3 weeks ago,,0,0,0,0,0,,,,,,,,,,1,
5672388,Noe Valley,37.74514934,-122.4363985,$225.00 ,,,,,1,$0.00 ,1,1,3 months ago,,30,60,90,364,4,9/11/2015,1/6/2017,100,10,10,10,10,10,10,1,0.21
8085920,Noe Valley,37.75345398,-122.4419578,$175.00 ,$950.00 ,,,$75.00 ,1,$75.00 ,28,1125,2 weeks ago,,0,0,30,30,5,10/5/2015,12/22/2016,100,10,10,10,10,10,10,3,0.27
1434314,Noe Valley,37.74645482,-122.4333624,$490.00 ,,,$500.00 ,$150.00 ,6,$0.00 ,3,90,2 days ago,,20,23,23,245,64,8/10/2013,1/14/2017,99,10,10,10,10,10,10,2,1.44
15130794,Noe Valley,37.7442128,-122.4250719,$155.00 ,,,$500.00 ,$70.00 ,1,$0.00 ,4,1125,4 months ago,,0,0,0,0,0,,,,,,,,,,1,
8310864,Noe Valley,37.75508965,-122.4364699,$225.00 ,,,,$25.00 ,1,$0.00 ,1,1125,6 weeks ago,,27,57,87,362,15,10/9/2015,2/20/2017,97,10,9,10,10,10,10,1,0.83
6348742,Noe Valley,37.75326232,-122.43598,$269.00 ,"$1,850.00 ","$7,200.00 ",,$60.00 ,1,$0.00 ,2,30,today,,18,35,41,126,42,6/20/2015,3/20/2017,99,10,10,10,10,10,10,1,1.93
515430,Noe Valley,37.74440717,-122.4282586,$179.00 ,,"$4,500.00 ",,$55.00 ,2,$50.00 ,2,1125,3 weeks ago,,11,35,65,340,198,6/30/2012,3/27/2017,96,10,10,10,10,10,9,1,3.42
14917006,Noe Valley,37.74433634,-122.4356252,$155.00 ,,,$300.00 ,$75.00 ,1,$0.00 ,2,28,yesterday,,2,11,17,66,34,9/15/2016,4/1/2017,98,10,10,10,10,10,10,1,5.1
11083149,Noe Valley,37.74642165,-122.4260193,$700.00 ,,,,,1,$0.00 ,3,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
15942888,Noe Valley,37.74171619,-122.4355073,$200.00 ,,,,,1,$0.00 ,1,14,2 weeks ago,,22,52,82,82,0,,,,,,,,,,1,
4263821,Noe Valley,37.75092994,-122.4270217,$70.00 ,$450.00 ,,$200.00 ,$25.00 ,1,$0.00 ,2,15,2 weeks ago,,3,10,22,47,80,9/24/2015,3/19/2017,97,10,10,10,10,10,10,4,4.31
488297,Noe Valley,37.75613346,-122.440661,$399.00 ,"$2,200.00 ","$6,900.00 ",$400.00 ,$185.00 ,1,$0.00 ,3,365,3 weeks ago,,4,12,17,58,148,6/10/2012,3/18/2017,97,10,10,10,10,10,10,1,2.53
4250927,Noe Valley,37.75038966,-122.4389299,$271.00 ,"$2,500.00 ","$8,900.00 ","$2,000.00 ",$125.00 ,2,$0.00 ,30,1125,1 week ago,,0,0,30,274,59,10/13/2014,1/1/2017,100,10,10,10,10,10,10,1,1.96
15760530,Noe Valley,37.74801205,-122.4344845,$160.00 ,,,,$40.00 ,1,$0.00 ,2,1125,5 days ago,,6,15,15,15,9,11/13/2016,3/28/2017,96,10,10,10,10,10,10,1,1.91
15424547,Noe Valley,37.75290013,-122.4255527,$100.00 ,,,,$25.00 ,2,$45.00 ,30,1125,4 days ago,,25,55,85,85,27,10/17/2016,3/16/2017,93,10,10,10,10,10,9,9,4.82
12471652,Noe Valley,37.7497644,-122.4316117,$275.00 ,"$1,810.00 ",,,$85.00 ,2,$25.00 ,1,1125,2 days ago,,6,32,52,276,21,5/17/2016,3/19/2017,100,10,10,10,10,10,10,1,1.96
727969,Noe Valley,37.75353962,-122.4337165,$200.00 ,"$1,350.00 ","$5,000.00 ",$300.00 ,$90.00 ,2,$25.00 ,1,180,today,,15,37,62,337,157,10/20/2012,4/1/2017,95,10,10,10,10,10,9,2,2.9
301994,Noe Valley,37.75149307,-122.4257873,$531.00 ,,,$500.00 ,$150.00 ,7,$35.00 ,3,40,2 days ago,,22,39,67,332,77,2/4/2012,3/3/2017,95,10,9,10,10,10,9,2,1.23
301991,Noe Valley,37.75002831,-122.4255437,$325.00 ,,,$300.00 ,$125.00 ,5,$50.00 ,2,1125,3 weeks ago,,0,0,0,0,4,9/8/2015,3/14/2017,95,9,9,10,10,9,8,2,0.21
4463263,Noe Valley,37.75375192,-122.4370895,$350.00 ,"$2,400.00 ","$9,000.00 ","$1,295.00 ",$125.00 ,8,$50.00 ,3,28,today,,0,2,9,160,42,12/30/2014,2/25/2017,93,9,9,9,10,10,9,6,1.53
2170688,Noe Valley,37.74560856,-122.4256221,$225.00 ,,,$300.00 ,$90.00 ,2,$20.00 ,2,28,3 weeks ago,,0,0,30,30,145,3/1/2014,3/7/2017,97,10,10,10,10,10,9,1,3.85
5345792,Noe Valley,37.75613421,-122.4308102,$165.00 ,"$1,021.00 ","$3,402.00 ",$100.00 ,$15.00 ,1,$25.00 ,3,29,5 weeks ago,,2,16,40,299,68,3/7/2015,3/27/2017,98,10,10,10,10,10,10,1,2.69
4874052,Noe Valley,37.75077987,-122.4395153,$275.00 ,"$1,628.00 ",,$300.00 ,$125.00 ,1,$0.00 ,3,30,today,,4,14,20,152,15,1/24/2015,1/17/2017,96,10,10,10,10,10,10,1,0.56
728884,Noe Valley,37.75305421,-122.4346487,$300.00 ,,,$400.00 ,$120.00 ,4,$35.00 ,2,1125,today,,10,31,48,292,45,2/9/2016,3/23/2017,97,10,10,10,10,10,9,2,3.22
7331464,Noe Valley,37.74897773,-122.4312498,$250.00 ,,,$500.00 ,$100.00 ,5,$0.00 ,3,14,2 days ago,,16,37,59,59,1,3/18/2017,3/18/2017,100,10,10,10,10,10,10,1,1
16703040,Noe Valley,37.75339507,-122.4374282,$247.00 ,,,"$1,000.00 ",$160.00 ,1,$0.00 ,3,1125,yesterday,,27,52,68,318,3,2/12/2017,3/2/2017,100,10,10,10,10,10,10,2,1.8
1302020,Noe Valley,37.75393935,-122.426403,$900.00 ,"$6,000.00 ",,,,1,$0.00 ,3,1125,2 days ago,,0,9,9,22,1,7/2/2016,7/2/2016,100,10,10,10,10,10,10,1,0.11
2474393,Noe Valley,37.75311302,-122.4277058,$100.00 ,,,$100.00 ,$79.00 ,1,$0.00 ,1,1125,today,,0,0,0,0,0,,,,,,,,,,12,
14294502,Noe Valley,37.75135459,-122.4373723,$350.00 ,,,$800.00 ,$100.00 ,4,$30.00 ,2,31,6 weeks ago,,0,12,42,42,4,8/7/2016,10/14/2016,100,10,10,10,10,10,10,1,0.5
15424414,Noe Valley,37.75307004,-122.425435,$84.00 ,,,,$25.00 ,2,$45.00 ,30,1125,a week ago,,18,48,78,78,7,10/17/2016,3/15/2017,91,9,10,10,10,10,8,9,1.25
13474702,Noe Valley,37.75295254,-122.4400595,$350.00 ,,,,$50.00 ,1,$0.00 ,3,1125,6 months ago,,0,0,0,0,1,7/7/2016,7/7/2016,100,10,10,10,10,10,10,1,0.11
10410858,Noe Valley,37.75558125,-122.4268563,$480.00 ,,,,$350.00 ,4,$25.00 ,3,1125,today,,0,0,0,53,16,3/28/2016,3/27/2017,100,10,10,10,10,10,10,1,1.29
6248937,Noe Valley,37.74806175,-122.4279357,$650.00 ,"$3,000.00 ",,,$200.00 ,8,$25.00 ,5,1125,2 months ago,,0,0,0,0,3,7/25/2015,7/18/2016,100,9,9,10,10,10,10,1,0.15
6748645,Noe Valley,37.75547853,-122.4294132,$350.00 ,,,"$3,000.00 ",$100.00 ,1,$0.00 ,3,1125,2 weeks ago,,0,24,54,329,23,7/27/2015,3/19/2017,100,10,10,10,10,10,10,1,1.12
4949779,Noe Valley,37.75249636,-122.441932,$119.00 ,$702.00 ,"$2,478.00 ",,$75.00 ,1,$30.00 ,5,1125,yesterday,,27,54,54,57,37,3/20/2015,3/4/2017,96,9,9,10,10,10,10,3,1.49
6344096,Noe Valley,37.75194506,-122.4406828,$110.00 ,$875.00 ,,,$70.00 ,1,$50.00 ,14,1125,today,,27,54,54,57,2,6/23/2015,7/6/2015,90,9,10,10,10,10,9,1,0.09
16216095,Noe Valley,37.75151294,-122.4254255,$69.00 ,,,,$49.00 ,1,$0.00 ,15,25,3 months ago,,29,59,89,89,0,,,,,,,,,,1,
5193689,Noe Valley,37.74203306,-122.429993,$200.00 ,,,,,1,$0.00 ,4,1125,6 months ago,,28,58,88,363,0,,,,,,,,,,1,
9346814,Noe Valley,37.74934509,-122.4283794,$250.00 ,,,$300.00 ,,2,$100.00 ,4,7,3 months ago,,29,59,89,223,3,9/16/2016,2/17/2017,100,10,10,10,10,10,10,3,0.45
8101619,Noe Valley,37.74551885,-122.4349934,$250.00 ,,,"$1,000.00 ",$146.00 ,2,$25.00 ,1,1125,3 weeks ago,,28,58,86,86,19,9/18/2015,11/26/2016,93,9,9,10,9,10,9,2,1.01
10985158,Noe Valley,37.75034093,-122.4337287,$300.00 ,,,,,1,$0.00 ,1,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
8592609,Noe Valley,37.75477117,-122.4270921,$189.00 ,"$1,234.00 ","$4,321.00 ",$500.00 ,$100.00 ,2,$15.00 ,30,180,yesterday,,9,39,44,135,6,1/31/2016,3/5/2017,100,10,10,10,10,10,10,2,0.42
14949545,Noe Valley,37.74515135,-122.4294941,$350.00 ,,,"$1,500.00 ",$150.00 ,1,$0.00 ,2,21,3 weeks ago,,12,38,68,68,13,10/4/2016,3/26/2017,97,10,10,10,10,10,10,1,2.15
9608262,Noe Valley,37.74936681,-122.425087,$168.00 ,,,$200.00 ,,2,$20.00 ,2,1125,2 weeks ago,,0,1,1,1,13,11/29/2015,9/19/2016,95,9,9,10,10,10,9,1,0.79
17734299,Noe Valley,37.74642159,-122.4311167,$94.00 ,,,,,1,$0.00 ,14,30,a week ago,,0,0,0,0,0,,,,,,,,,,2,
4501272,Noe Valley,37.75371393,-122.4422226,$180.00 ,,,,$100.00 ,2,$0.00 ,1,1125,6 months ago,,0,0,0,0,4,7/5/2015,10/25/2015,95,10,9,10,10,10,9,1,0.19
15424108,Noe Valley,37.75314429,-122.4262424,$100.00 ,,,,$25.00 ,2,$45.00 ,30,1125,3 weeks ago,,21,51,80,80,33,10/20/2016,3/6/2017,98,10,10,10,10,10,10,9,6
9752333,Noe Valley,37.74559765,-122.4323022,$135.00 ,,,$125.00 ,$50.00 ,2,$25.00 ,2,28,a week ago,,4,12,22,69,108,12/29/2015,3/27/2017,97,10,10,10,10,10,10,1,7.03
3744863,Noe Valley,37.75440407,-122.4300607,$165.00 ,"$1,200.00 ","$4,500.00 ",,$85.00 ,3,$25.00 ,1,30,a week ago,,8,30,54,186,121,8/11/2014,3/11/2017,98,10,10,10,10,10,10,1,3.76
8482762,Noe Valley,37.74951642,-122.4363932,$95.00 ,,,,,1,$0.00 ,3,365,2 months ago,,0,0,0,0,1,9/25/2015,9/25/2015,100,10,10,10,10,8,10,3,0.05
431974,Noe Valley,37.74669939,-122.436581,$125.00 ,,,,$20.00 ,2,$0.00 ,3,1000,a week ago,,0,0,0,183,162,5/22/2012,1/5/2016,94,9,9,10,10,10,9,2,2.73
644948,Noe Valley,37.75310613,-122.4267318,$100.00 ,,"$2,500.00 ",$100.00 ,$25.00 ,1,$0.00 ,1,90,4 weeks ago,,0,0,0,192,126,8/28/2012,2/24/2017,97,10,10,10,10,10,10,3,2.25
15300913,Noe Valley,37.75008434,-122.4380643,$199.00 ,,,$250.00 ,$139.00 ,1,$0.00 ,1,1125,6 months ago,,0,0,0,0,0,,,,,,,,,,1,
4462326,Noe Valley,37.75362843,-122.4370618,$105.00 ,$740.00 ,"$2,820.00 ",$450.00 ,$45.00 ,1,$0.00 ,2,28,a week ago,,6,15,26,225,41,1/26/2015,3/22/2017,92,9,9,10,10,10,9,6,1.54
1803219,Noe Valley,37.75288389,-122.4281735,$145.00 ,,"$3,500.00 ",$150.00 ,$25.00 ,2,$0.00 ,1,1125,4 weeks ago,,0,0,0,57,52,2/18/2014,10/25/2016,95,10,10,10,10,10,9,3,1.37
6505426,Noe Valley,37.7531561,-122.4372234,$200.00 ,,,$500.00 ,$54.00 ,1,$0.00 ,2,29,today,,7,15,39,263,91,8/17/2015,3/27/2017,98,10,10,10,10,10,10,1,4.59
16619256,Noe Valley,37.74537608,-122.4300208,$99.00 ,,,,$100.00 ,1,$0.00 ,7,1125,4 weeks ago,,1,7,17,43,1,2/11/2017,2/14/2017,100,10,10,10,10,10,10,2,0.59
13588193,Noe Valley,37.7447279,-122.4282286,$130.00 ,,,$250.00 ,$50.00 ,1,$0.00 ,3,1125,4 months ago,,0,0,0,0,0,,,,,,,,,,1,
9754009,Noe Valley,37.75522644,-122.4382283,$125.00 ,,,,$50.00 ,1,$0.00 ,5,21,today,,24,47,74,74,20,1/3/2016,2/28/2017,99,10,10,10,10,10,10,1,1.32
11942127,Noe Valley,37.7430714,-122.4303353,$260.00 ,,,$500.00 ,$120.00 ,4,$40.00 ,2,1125,2 weeks ago,,0,0,0,30,6,5/15/2016,11/27/2016,100,10,10,10,10,10,10,1,0.56
1332629,Noe Valley,37.75605603,-122.4262125,"$2,000.00 ",,,$500.00 ,$220.00 ,5,$0.00 ,3,1125,11 months ago,,30,60,90,365,2,7/30/2013,7/28/2014,100,10,9,10,10,10,10,1,0.04
6870420,Noe Valley,37.75323221,-122.435879,"$1,100.00 ",,,"$5,000.00 ",$250.00 ,6,$100.00 ,2,1125,4 months ago,,10,10,37,249,7,7/31/2015,10/7/2016,100,10,10,10,10,10,10,1,0.34
10885556,Noe Valley,37.74670225,-122.4357922,$150.00 ,,,,$20.00 ,2,$50.00 ,1,1125,5 days ago,,7,18,19,19,12,2/8/2016,2/23/2017,100,10,10,10,10,10,10,1,0.86
15424011,Noe Valley,37.75471441,-122.425939,$100.00 ,,,,$25.00 ,2,$45.00 ,30,1125,a week ago,,23,53,82,82,36,10/16/2016,3/12/2017,89,9,9,10,10,10,9,9,6.39
6953447,Noe Valley,37.7526794,-122.4263257,$150.00 ,,,,,1,$0.00 ,3,11,21 months ago,,0,0,0,0,1,6/29/2015,6/29/2015,100,8,8,10,10,10,10,1,0.05
15027416,Noe Valley,37.75151922,-122.4419723,$295.00 ,,,$500.00 ,$80.00 ,2,$15.00 ,1,1125,2 months ago,,0,0,0,32,4,9/21/2016,11/11/2016,95,10,10,10,10,10,9,3,0.62
13061371,Noe Valley,37.74785699,-122.4438336,$350.00 ,,,"$1,000.00 ",$125.00 ,4,$30.00 ,3,1125,2 weeks ago,,30,60,89,89,2,6/17/2016,6/19/2016,100,10,10,10,10,10,10,1,0.21
15423910,Noe Valley,37.75278938,-122.4263528,$100.00 ,,,,$25.00 ,2,$45.00 ,30,1125,a week ago,,24,54,83,83,35,10/21/2016,3/17/2017,93,10,9,10,10,10,9,9,6.4
8187584,Noe Valley,37.74843675,-122.4281972,$100.00 ,,,,$40.00 ,1,$10.00 ,1,29,today,,10,30,59,59,103,9/9/2015,3/24/2017,95,10,10,10,10,10,10,1,5.4
5364086,Noe Valley,37.75213026,-122.4409738,$275.00 ,,,$400.00 ,$85.00 ,2,$15.00 ,30,120,today,,30,60,60,77,26,3/27/2015,2/14/2017,86,8,9,9,9,8,8,1,1.06
39174,Noe Valley,37.74830167,-122.424885,$100.00 ,,"$3,200.00 ",,$155.00 ,1,$50.00 ,30,1125,2 weeks ago,,9,39,69,344,19,9/6/2011,12/7/2016,95,9,10,10,10,10,9,25,0.28
728585,Noe Valley,37.74935445,-122.4353184,$139.00 ,$973.00 ,,,$45.00 ,1,$0.00 ,3,14,2 days ago,,13,39,69,336,151,10/15/2012,3/27/2017,98,10,10,10,10,10,10,1,2.78
2021458,Noe Valley,37.75360422,-122.4285648,$80.00 ,,,,,1,$0.00 ,4,1125,7 weeks ago,,0,0,0,0,6,10/17/2014,10/26/2015,83,9,7,10,9,9,9,1,0.2
8525901,Noe Valley,37.75465348,-122.4391737,$190.00 ,,,$300.00 ,$60.00 ,2,$0.00 ,2,1125,6 months ago,,0,0,30,305,4,11/20/2015,1/26/2016,100,10,10,10,10,10,9,2,0.24
15423541,Noe Valley,37.75286322,-122.4256581,$84.00 ,,,,$25.00 ,2,$45.00 ,30,1125,a week ago,,1,31,61,61,9,10/16/2016,1/15/2017,84,9,9,9,10,10,9,9,1.6
3957762,Noe Valley,37.75312758,-122.4296898,$176.00 ,"$1,099.00 ","$3,640.00 ",$175.00 ,$125.00 ,1,$85.00 ,2,28,4 months ago,,17,29,49,324,1,9/19/2015,9/19/2015,100,10,10,10,10,10,10,4,0.05
567239,Noe Valley,37.74472431,-122.4369879,$95.00 ,,,,$10.00 ,1,$0.00 ,1,4,3 days ago,,11,24,50,96,376,7/18/2012,3/30/2017,95,10,9,10,10,10,10,3,6.56
9476010,Noe Valley,37.74920071,-122.4406443,$595.00 ,,,$750.00 ,$220.00 ,6,$25.00 ,2,1125,6 weeks ago,,0,0,0,0,15,11/29/2015,2/12/2017,96,10,10,10,10,10,10,3,0.92
13637547,Noe Valley,37.75634779,-122.4266932,$163.00 ,,,$100.00 ,$60.00 ,2,$25.00 ,3,1125,today,,5,8,22,58,16,10/23/2016,3/20/2017,100,10,10,10,10,10,10,1,2.96
6609412,Noe Valley,37.74894578,-122.4292705,"$1,000.00 ","$2,800.00 ",,$500.00 ,$100.00 ,4,$0.00 ,1,7,yesterday,,2,2,18,30,14,6/14/2015,11/17/2016,99,10,10,10,10,10,10,1,0.64
5558933,Noe Valley,37.75342132,-122.4280009,$189.00 ,"$1,267.00 ","$4,620.00 ","$1,500.00 ",$80.00 ,2,$25.00 ,2,90,3 months ago,,20,50,80,355,17,5/21/2015,11/19/2016,96,10,10,10,10,10,10,3,0.75
8486422,Noe Valley,37.75366136,-122.431497,$175.00 ,,,,$25.00 ,1,$0.00 ,1,1125,2 days ago,,20,50,80,355,30,9/28/2015,3/24/2017,96,10,10,10,9,10,9,2,1.63
9587253,Noe Valley,37.75421114,-122.4303823,$58.00 ,$600.00 ,"$1,750.00 ",,,1,$0.00 ,30,1125,4 days ago,,3,11,11,235,0,,,,,,,,,,6,
17287731,Noe Valley,37.75327098,-122.4384121,$95.00 ,,,,$30.00 ,1,$0.00 ,2,1125,a week ago,,0,6,36,66,0,,,,,,,,,,2,
9882522,Noe Valley,37.75362594,-122.4269637,$79.00 ,,"$1,850.00 ",,$50.00 ,1,$0.00 ,2,1125,3 months ago,,0,0,0,0,9,1/17/2016,12/1/2016,93,10,10,10,10,10,10,1,0.61
14619235,Noe Valley,37.74788547,-122.4386613,$270.00 ,,,$500.00 ,$75.00 ,4,$25.00 ,2,27,today,,15,45,53,53,1,3/2/2017,3/2/2017,80,6,10,10,10,10,8,1,0.94
283223,Noe Valley,37.75538195,-122.4359852,$299.00 ,"$1,400.00 ","$5,000.00 ",$500.00 ,$150.00 ,6,$0.00 ,2,30,10 months ago,,0,0,0,0,13,4/14/2012,8/14/2016,98,10,10,10,10,10,10,2,0.21
576018,Noe Valley,37.75362677,-122.4313756,$947.00 ,,,$500.00 ,$199.00 ,1,$0.00 ,2,1125,a week ago,,0,3,17,49,5,7/22/2016,11/27/2016,100,10,10,10,10,10,10,1,0.59
10826403,Noe Valley,37.74369622,-122.4277609,$500.00 ,,,,,1,$0.00 ,1,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
9214120,Noe Valley,37.74681187,-122.4258211,$750.00 ,,,,$200.00 ,1,$0.00 ,2,1125,6 months ago,,0,0,0,0,1,12/13/2015,12/13/2015,100,10,10,10,10,10,10,1,0.06
1438864,Noe Valley,37.74703281,-122.4349448,$180.00 ,$955.00 ,"$3,700.00 ",$95.00 ,$35.00 ,1,$21.00 ,2,1125,2 weeks ago,,30,60,90,365,75,8/11/2013,10/7/2016,97,10,10,10,10,9,9,2,1.69
4678599,Noe Valley,37.74951021,-122.4394747,$195.00 ,"$1,649.00 ",,$500.00 ,$80.00 ,1,$0.00 ,4,29,4 days ago,,0,0,15,15,3,1/7/2016,6/13/2016,100,10,10,10,10,10,10,1,0.2
1906323,Noe Valley,37.75205621,-122.4300922,$700.00 ,,,$500.00 ,$160.00 ,1,$0.00 ,3,5,3 months ago,,0,0,0,0,15,6/19/2014,1/2/2017,100,10,10,10,10,10,10,1,0.44
1709713,Noe Valley,37.74366215,-122.4297617,$450.00 ,,,$500.00 ,$150.00 ,1,$0.00 ,1,1125,3 days ago,,0,0,0,3,27,10/16/2013,1/29/2017,98,10,10,10,10,9,9,1,0.64
770991,Noe Valley,37.74258505,-122.4280415,$145.00 ,$875.00 ,"$3,300.00 ",$400.00 ,$75.00 ,2,$25.00 ,3,29,2 weeks ago,,21,29,48,130,98,12/18/2012,3/27/2017,98,10,10,10,10,10,10,1,1.88
17926643,Noe Valley,37.75224767,-122.4323538,"$1,024.00 ",,,,,1,$0.00 ,14,14,5 days ago,,0,0,30,46,0,,,,,,,,,,1,
2164917,Noe Valley,37.75091795,-122.4274443,$90.00 ,$645.00 ,,$150.00 ,$30.00 ,1,$0.00 ,2,15,2 weeks ago,,3,10,19,47,59,2/20/2016,3/21/2017,97,10,10,10,10,10,10,4,4.34
2967728,Noe Valley,37.74726839,-122.4336088,$225.00 ,,,"$1,500.00 ",$200.00 ,1,$0.00 ,7,27,8 months ago,,0,0,0,0,4,7/13/2014,8/15/2016,100,10,10,10,10,10,10,1,0.12
15888970,Noe Valley,37.75167712,-122.4282072,$90.00 ,,,$100.00 ,$15.00 ,1,$15.00 ,2,28,2 months ago,,1,6,6,6,4,11/30/2016,1/21/2017,100,10,10,10,10,10,10,1,0.97
284117,Noe Valley,37.74334023,-122.4293165,$130.00 ,$775.00 ,,,$65.00 ,2,$20.00 ,3,21,today,,10,27,54,143,136,2/26/2012,3/11/2017,94,9,9,10,10,10,9,1,2.19
557548,Noe Valley,37.74856289,-122.4292491,$99.00 ,,,,,1,$79.00 ,3,120,yesterday,,15,45,45,45,19,8/16/2012,12/16/2016,93,9,8,9,9,10,9,2,0.34
10949161,Noe Valley,37.74676128,-122.425386,$140.00 ,,,$200.00 ,$70.00 ,1,$0.00 ,2,1125,3 months ago,,0,0,0,0,2,9/23/2016,10/4/2016,100,10,10,10,10,10,10,1,0.31
15295068,Noe Valley,37.75421046,-122.4337549,$100.00 ,,,,,1,$0.00 ,1,1125,6 months ago,,29,59,89,364,4,10/3/2016,3/15/2017,100,10,10,10,10,10,10,1,0.66
13275460,Noe Valley,37.7460179,-122.4297952,$400.00 ,,,$500.00 ,$90.00 ,1,$0.00 ,3,1125,2 weeks ago,,0,0,0,25,2,7/15/2016,7/18/2016,100,9,10,10,10,10,9,1,0.23
